Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
今村　信貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
ウィーラー,4,16,13,1,2,0,0,1,5,3,0,0,0,1,2,0,0,5,0,.154,.385,.250,Yomiuri Giants,
大江　竜聖,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
大城　卓三,4,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.111,.111,.111,Yomiuri Giants,
大竹　寛,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
岡本　和真,4,16,13,1,1,0,0,0,1,0,0,0,0,0,3,0,0,5,0,.077,.077,.250,Yomiuri Giants,
鍵谷　陽平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
亀井　善行,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,Yomiuri Giants,
岸田　行倫,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,.000,.000,.500,Yomiuri Giants,
サンチェス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
坂本　勇人,4,16,14,0,3,1,0,0,4,1,0,0,0,0,2,0,0,7,0,.214,.286,.313,Yomiuri Giants,
重信　慎之介,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
菅野　智之,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
炭谷　銀仁朗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
高梨　雄平,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
髙橋　優貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
田口　麗斗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
田中　俊太,4,8,7,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,.286,.286,.375,Yomiuri Giants,
デラロサ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
戸郷　翔征,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
中川　皓太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
中島　宏之,4,15,11,1,2,0,0,0,2,0,0,0,0,0,1,0,3,5,1,.182,.182,.400,Yomiuri Giants,
畠　世周,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
ビエイラ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
増田　大輝,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
松原　聖弥,4,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.100,Yomiuri Giants,
丸　佳浩,4,16,15,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,1,.133,.133,.188,Yomiuri Giants,
吉川　尚輝,4,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.100,.100,.100,Yomiuri Giants,
若林　晃弘,3,6,5,1,2,1,0,0,3,0,0,0,0,0,1,0,0,2,0,.400,.600,.500,Yomiuri Giants,
明石　健志,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
石川　柊太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
岩嵜　翔,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
上林　誠知,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
甲斐　拓也,4,15,12,2,3,0,0,2,9,3,0,1,1,0,2,0,0,2,0,.250,.750,.357,SoftBank Hawks,
嘉弥真　新也,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
川島　慶三,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.333,SoftBank Hawks,
川瀬　晃,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,SoftBank Hawks,
グラシアル,4,16,14,5,5,0,0,1,8,3,0,0,0,0,2,0,0,1,0,.357,.571,.438,SoftBank Hawks,
栗原　陵矢,4,17,14,3,7,2,0,1,12,4,0,0,0,0,2,1,1,4,0,.500,.857,.588,SoftBank Hawks,
椎野　新,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
周東　佑京,4,19,16,3,1,0,0,0,1,0,1,1,0,0,1,0,2,5,0,.063,.063,.211,SoftBank Hawks,
杉山　一樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
千賀　滉大,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
高橋　礼,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
デスパイネ,4,15,13,1,2,0,0,1,5,6,0,0,0,1,1,0,0,3,0,.154,.385,.200,SoftBank Hawks,
中村　晃,4,16,15,2,5,1,0,1,9,4,0,0,0,0,1,0,0,2,0,.333,.600,.375,SoftBank Hawks,
長谷川　勇也,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,SoftBank Hawks,
牧原　大成,4,12,12,2,3,1,0,0,4,0,0,0,0,0,0,0,0,3,0,.250,.333,.250,SoftBank Hawks,
真砂　勇介,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,SoftBank Hawks,
松田　宣浩,4,15,15,1,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,.133,.133,.133,SoftBank Hawks,
松本　裕樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
ムーア,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
モイネロ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
森　唯斗,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
柳田　悠岐,4,16,14,5,6,1,0,1,10,3,0,0,0,0,1,0,1,3,0,.429,.714,.500,SoftBank Hawks,
和田　毅,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
